rodes,keep
roils,keep
rojak,reject
rolfs,reject
romps,keep
roneo,reject
ronne,reject
roods,keep
rooky,reject
roosa,reject
ropey,keep
rorie,reject
rorts,reject
rorty,reject
roset,reject
rosti,keep
rotan,reject
rotas,keep
rotch,reject
rotes,keep
rotis,keep
roton,reject
roule,reject
roust,keep
roved,keep
roven,reject
roves,keep
rowel,keep
ruana,reject
rubby,reject
rubel,reject
ruche,keep
rucks,keep
rudas,reject
rudds,keep
rudes,reject
rudie,reject
ruffe,reject
ruffs,keep
rugae,keep
rugal,reject
ruing,keep
rumal,reject
rumbo,reject
rumps,keep
rumpy,reject
runed,keep
runts,keep
runty,keep
ruses,keep
rushy,keep
rusks,keep
ruths,keep
rutin,keep
rutty,keep
ryals,reject
sabal,reject
sabes,reject
sabir,reject
saddo,reject
sadza,reject
safed,reject
saids,reject
saine,reject
sains,reject
sakis,keep
salal,reject
salep,keep
salic,reject
salmi,reject
salpa,keep
salps,keep
samas,reject
samek,reject
samel,reject
samen,reject
sames,reject
samey,reject
sanes,keep
sangs,keep
sanko,reject
sants,reject
saola,reject
sapan,reject
sapid,keep
sapor,reject
sarks,keep
sarky,keep
sarod,keep
saros,reject
sarus,reject
sasin,reject
satem,reject
satis,reject
sauls,reject
saury,keep
sawah,reject
sawer,keep
saxes,keep
sayon,reject
scads,keep
scaff,reject
scand,reject
scart,reject
scats,keep
scatt,reject
scaup,keep
scena,keep
schmo,keep
schul,reject
schwa,keep
scopa,reject
scops,reject
scows,keep
scrag,keep
scran,reject
scrat,reject
scray,reject
scrod,keep
scudi,reject
scudo,reject
scuds,keep
sculp,reject
scums,keep
scurf,keep
scute,keep
scuzz,reject
seamy,keep
seans,reject
sease,reject
secco,reject
sechs,reject
sedes,reject
segar,reject
segni,reject
segno,keep
seles,reject
selfs,reject
selle,reject
semes,reject
sengi,reject
sensa,reject
sensi,reject
sente,reject
senti,reject
sents,reject
sepal,keep
septs,keep
serac,keep
serai,keep
seral,keep
sered,reject
serer,reject
seres,reject
serin,keep
seron,reject
serow,keep
serre,reject
serry,keep
sessa,reject
setts,keep
sewel,reject
sewin,reject
sexto,reject
sexts,keep
shads,keep
shags,keep
shahs,keep
shako,keep
shaly,reject
shans,reject
sharn,reject
shart,reject
shash,reject
shawm,keep
shaws,keep
shaya,reject
sheel,reject
sherd,keep
shewn,keep
shews,keep
shier,keep
shies,keep
shiso,keep
shiur,reject
shive,keep
shivs,keep
shoat,keep
shoed,keep
shogi,keep
shool,reject
shoon,reject
shoos,keep
shope,reject
shott,reject
shoyu,keep
shtum,keep
shule,reject
shuls,reject
shyer,keep
sicht,reject
sicks,keep
sidhe,reject
sifts,keep
sigla,reject
signa,reject
silen,reject
siles,reject
silex,keep
silts,keep
simar,keep
simas,reject
simps,keep
simul,reject
sinds,reject
sipes,reject
siree,keep
siris,reject
sirup,keep
sithe,reject
siver,reject
sixte,reject
sizar,reject
sizer,keep
skags,keep
skald,keep
skeen,reject
skees,reject
skell,reject
skelp,keep
skimo,reject
skirl,keep
skite,keep
skive,keep
skoal,keep
skort,keep
skuas,keep
skulk,keep
slane,reject
slank,reject
slews,keep
slier,keep
slive,reject
sloes,keep
slogs,keep
slops,keep
sloyd,keep
sluff,reject
slunk,keep
smarm,keep
smoko,reject
smolt,keep
smore,reject
smout,reject
smush,keep
snaky,keep
snarf,keep
snick,keep
snoek,reject
snogs,keep
snoke,reject
snood,keep
snoot,keep
snots,keep
snugs,keep
soare,reject
soave,reject
socko,reject
socle,keep
soddy,keep
sodic,keep
sofar,reject
softs,keep
soken,reject
solah,reject
solan,reject
solde,reject
soldi,keep
soldo,reject
solum,keep
soman,reject
somas,keep
sonce,reject
sonde,keep
sones,keep
sooks,keep
soots,keep
sophs,keep
sopor,reject
soras,keep
sorbo,reject
sorbs,keep
sordo,reject
sored,reject
sorer,keep
sorex,reject
souce,reject
sough,keep
souks,keep
souse,keep
