krang,reject
krans,reject
kreep,reject
krewe,keep
kroon,reject
krunk,reject
kudus,keep
kukri,reject
kulak,reject
kulan,reject
kulas,reject
kulfi,reject
kurus,keep
kvass,keep
kyats,keep
kylin,keep
kylix,keep
labra,reject
lacer,keep
lader,reject
lades,keep
lahar,keep
laich,reject
laigh,reject
lairy,reject
laith,reject
laksa,keep
lamby,reject
lamed,keep
lammy,reject
lanas,reject
lards,keep
lardy,keep
laree,reject
lares,keep
laris,reject
larky,keep
larum,keep
latah,reject
lated,reject
laten,reject
lathi,keep
laths,keep
latke,keep
lauan,reject
lauch,reject
laund,reject
laves,keep
lavra,reject
lawer,reject
laxer,keep
laxly,keep
lazed,keep
lazes,keep
lazzo,reject
lears,keep
leats,keep
leavy,keep
leccy,reject
ledum,reject
leers,keep
leese,reject
leets,keep
leeze,reject
leges,reject
lehua,reject
lemel,reject
lenis,keep
lenti,reject
lepra,reject
letch,keep
letup,keep
leuco,reject
leves,reject
lezzy,reject
liard,keep
licit,keep
lidos,keep
liers,keep
liker,keep
likin,reject
lilts,keep
limas,keep
limax,reject
limba,reject
limed,keep
limen,reject
limpa,reject
linac,reject
linch,reject
linds,reject
liney,keep
linin,reject
linny,reject
linos,keep
lints,keep
linty,keep
linum,reject
lipin,reject
lipos,keep
liras,keep
lisps,keep
litas,keep
livor,reject
loafs,keep
loams,keep
lobar,reject
loden,keep
lodes,keep
loges,keep
logia,reject
logoi,reject
lolls,keep
looby,reject
looey,reject
loofa,keep
loped,keep
loper,keep
loral,reject
losed,reject
losen,reject
lotic,reject
lotos,keep
lound,reject
loups,reject
loury,keep
lowan,reject
lowed,keep
lowne,reject
luaus,keep
lubes,keep
luces,keep
lucks,keep
ludes,reject
ludic,keep
luffa,keep
lulus,keep
lumas,reject
lumme,reject
lunas,keep
lunes,keep
lungi,keep
lunts,keep
lurex,keep
lurgy,reject
lurve,reject
lusus,reject
luter,reject
lyase,reject
lycee,reject
lymes,reject
lynes,reject
lyres,keep
lysed,reject
lyses,reject
lysin,reject
lyssa,reject
lytes,reject
lythe,reject
maced,keep
macer,keep
machs,keep
macks,keep
mahua,reject
maile,reject
maims,keep
mairs,reject
maise,reject
makis,keep
makos,keep
malas,keep
malis,reject
malva,reject
mamey,reject
manat,reject
maned,keep
maneh,reject
mangs,reject
manky,reject
manto,reject
manty,reject
maqui,reject
marae,reject
maras,reject
marcs,keep
margs,reject
marid,keep
marka,reject
marle,keep
marls,keep
marse,reject
marvy,reject
mashy,reject
matza,keep
maund,reject
mauri,reject
mavin,keep
maxes,keep
mayas,reject
mayos,reject
mayst,reject
mazed,keep
mazer,keep
mazey,keep
mbira,keep
meare,reject
mease,reject
medii,reject
meeds,keep
meers,reject
meins,reject
mekka,reject
melas,reject
melic,keep
melik,reject
mells,keep
menes,reject
menge,reject
mengs,reject
mense,keep
menta,reject
mento,reject
merde,reject
mered,reject
merel,reject
meres,keep
meril,reject
meris,reject
merks,reject
merse,reject
meses,reject
mesic,keep
mesne,keep
mesto,reject
metes,keep
metho,reject
meths,reject
metic,reject
mewed,keep
mezes,reject
mezze,keep
miaou,keep
miaow,keep
micas,keep
miche,reject
micks,reject
middy,keep
midis,keep
miffy,reject
miggs,reject
miked,keep
milds,reject
milia,keep
milko,reject
milpa,reject
milty,reject
mimed,keep
mimeo,reject
mimer,keep
mimsy,reject
minae,reject
minar,reject
mincy,reject
minge,reject
mings,reject
mingy,keep
minim,keep
mires,keep
mirex,reject
mirin,keep
miros,reject
mirvs,reject
misch,reject
mitis,reject
mixte,reject
mizen,keep
mizzy,reject
moble,reject
moder,reject
moers,reject
moggy,reject
mohel,keep
moire,keep
mojos,keep
mokes,keep
molas,keep
molla,reject
molls,keep
molts,keep
momus,reject
monal,keep
monas,reject
moner,reject
mongs,reject
monie,reject
monos,reject
moobs,reject
mooed,keep
mooks,reject
moola,keep
