boche,reject
bocks,keep
boded,keep
bodge,keep
bodle,reject
boffo,reject
boink,keep
boite,reject
bolar,reject
bolds,keep
bolls,keep
bolos,keep
bomas,reject
bombe,reject
bombo,reject
bonce,reject
bonks,keep
bonza,reject
bonze,reject
boody,reject
boogy,reject
booky,reject
boomy,reject
boong,reject
boord,reject
boors,keep
boose,reject
borak,reject
boral,reject
borde,reject
bords,reject
boree,reject
borna,reject
borts,reject
bortz,reject
bosie,reject
bosky,keep
bosun,keep
botas,reject
botes,reject
botte,reject
botts,reject
botty,reject
bouge,reject
bouse,reject
bovid,keep
bowne,reject
boxen,reject
boxty,reject
boyar,keep
boyos,keep
bract,keep
brads,keep
brail,keep
brame,reject
brank,keep
brans,keep
bravi,reject
brays,keep
braze,keep
brede,reject
breer,reject
brens,keep
brigs,keep
brise,reject
briss,reject
brith,reject
brize,reject
broos,reject
brose,keep
brugh,reject
bruit,keep
brume,reject
brust,reject
buchu,reject
buffa,reject
buffo,reject
buist,reject
bulgy,keep
bulks,keep
bumbo,reject
bunco,keep
bunde,reject
bunds,keep
bundu,reject
bungs,keep
bungy,keep
bunia,reject
bunko,keep
bunts,keep
bunya,keep
buran,reject
buras,reject
burds,reject
buret,keep
burgs,keep
burin,keep
burls,keep
burse,keep
busks,keep
busti,reject
buteo,reject
butes,reject
butty,reject
bwana,reject
byres,keep
cabas,reject
cabby,keep
caber,keep
cadee,reject
cades,reject
cadge,keep
cadie,reject
caeca,reject
cager,keep
cahow,reject
cains,reject
calfs,reject
calix,keep
calks,keep
calmy,reject
calve,keep
cames,reject
camis,reject
camos,reject
campi,keep
caner,keep
canid,keep
canso,reject
cants,keep
canty,reject
capas,reject
capiz,reject
caple,reject
capos,keep
carby,reject
cardy,reject
caret,keep
carls,keep
carns,reject
carny,reject
carom,keep
carps,keep
carrs,reject
carse,reject
cauda,reject
cauld,reject
cavas,reject
caver,keep
cecal,keep
cecum,keep
ceder,keep
cedis,keep
ceiba,keep
ceili,reject
celli,reject
cense,keep
centu,reject
cepes,keep
cerci,reject
ceria,reject
ceric,reject
cerne,reject
ceros,keep
cesta,reject
cetyl,keep
chack,reject
chads,keep
chais,reject
chams,reject
chank,reject
chape,keep
chapt,keep
chare,keep
chark,keep
charr,keep
chary,keep
chave,reject
chawk,reject
cheka,reject
chela,reject
chere,reject
chibs,reject
chich,reject
chics,keep
chiel,reject
chimo,reject
chirk,keep
chiru,reject
chits,keep
chocs,keep
choko,reject
choky,reject
choli,reject
choom,reject
chout,reject
chows,keep
chuff,keep
churl,keep
chuse,reject
chyle,keep
chyme,keep
ciggy,reject
cimex,reject
cines,keep
circs,reject
cires,reject
cirri,keep
cists,keep
cives,reject
civvy,keep
clach,reject
clads,keep
clast,reject
cleek,keep
clefs,keep
clems,reject
clews,keep
clime,keep
clits,reject
clomp,keep
clonk,keep
clops,reject
cloze,keep
coate,reject
coati,keep
cobby,reject
cobia,keep
cocci,keep
cocco,reject
codas,keep
coden,reject
coeds,keep
cogon,reject
coifs,keep
colls,reject
colly,reject
colza,keep
comal,reject
commo,reject
commy,reject
compt,reject
comus,reject
coned,keep
confs,reject
conks,keep
conky,reject
conne,reject
conns,reject
conto,reject
cooee,reject
cooey,reject
cooky,reject
cooly,reject
coomb,reject
coopt,reject
cooze,reject
copal,keep
copen,reject
coper,keep
coppy,reject
corer,keep
coria,reject
corms,keep
corno,reject
cornu,keep
coset,keep
cosey,keep
cotts,reject
coure,reject
couth,keep
coved,keep
covin,reject
cowal,reject
cowls,keep
cowry,keep
coxae,reject
coxal,reject
coxed,keep
coxes,keep
coyer,keep
coypu,keep
cozen,keep
crake,keep
crame,reject
crams,keep
crans,reject
crape,keep
crapy,reject
craws,keep
crays,keep
crees,keep
creps,reject
crims,reject
crine,reject
cripe,reject
crise,reject
crits,reject
croci,keep
crome,reject
