feres,keep
ferny,keep
fesse,keep
festy,reject
fetta,reject
feyer,reject
fiats,keep
fiche,keep
fiere,reject
fiest,reject
fifer,keep
fifes,keep
fikes,reject
filar,keep
filch,keep
filii,reject
fillo,keep
filmi,reject
filos,keep
filum,reject
finny,keep
finos,keep
fiord,keep
firer,keep
fisty,reject
fitly,keep
fitna,reject
fitte,reject
fixit,reject
fjeld,keep
flaks,keep
flamm,reject
flams,keep
flans,keep
flays,keep
fleer,keep
flexo,reject
flics,reject
flims,reject
flite,keep
flocs,keep
flogs,keep
flota,reject
flubs,keep
flues,keep
fluky,keep
flump,keep
flyte,keep
foehn,keep
fogey,keep
folia,keep
folky,keep
fomes,keep
fondu,reject
foody,reject
foram,keep
forbs,keep
forby,reject
fordo,reject
forel,reject
fores,keep
forky,reject
forze,reject
foule,reject
fouth,reject
foxed,keep
foxie,reject
frags,keep
fraps,keep
frass,keep
frate,reject
frati,reject
frats,keep
frays,keep
fremd,keep
frena,keep
frier,keep
frise,reject
frits,keep
frize,reject
frons,keep
frump,keep
frush,reject
fucus,keep
fuero,reject
fugal,keep
fulls,keep
fundi,keep
fungo,keep
funks,keep
furan,keep
furca,keep
fusee,keep
fusel,keep
fusil,keep
fusty,keep
fuzed,keep
fuzes,keep
fyles,reject
gaddi,reject
gades,reject
gadge,reject
gadis,reject
gaffs,keep
gaged,keep
gager,keep
gaita,reject
gaits,keep
galah,keep
galax,keep
galop,keep
galut,reject
gamay,reject
gambo,reject
gamin,keep
gamme,reject
ganev,reject
gants,reject
gaols,keep
gaper,keep
gappy,keep
garbe,reject
garbs,keep
garis,reject
garni,keep
garre,reject
garum,keep
gater,reject
gawds,reject
gawks,keep
gawky,keep
gayly,reject
gazal,reject
gazer,keep
gazoo,reject
geats,keep
geest,keep
gelee,reject
gelid,keep
gelly,reject
gemmy,keep
genal,keep
genic,keep
genom,reject
genro,reject
genua,keep
geoid,keep
gerbe,reject
germy,keep
gerne,reject
gesso,keep
ghast,reject
ghaut,keep
ghyll,keep
gibes,keep
gibus,keep
gigot,keep
gigue,keep
gilas,keep
gilds,keep
gilet,keep
gimel,keep
gimps,keep
gimpy,keep
ginge,reject
gippy,reject
girds,keep
giron,keep
giros,keep
gismo,keep
gists,keep
gites,keep
gived,reject
glads,keep
glady,reject
glams,keep
glary,reject
gleba,keep
gleed,keep
gleek,reject
glees,keep
gleis,reject
globs,keep
gloop,keep
gluer,keep
gluey,keep
glugs,keep
glume,keep
gluts,keep
gnarl,keep
gnarr,reject
gnaws,keep
goads,keep
goaty,reject
gobar,reject
gobbi,reject
gobbo,reject
gobby,reject
gobos,keep
godet,keep
goest,keep
gofer,reject
goffs,reject
gogos,keep
goles,reject
golfs,keep
golpe,reject
gombo,reject
gompa,keep
gonad,keep
gooby,reject
gooks,reject
goony,keep
goopy,reject
goosy,reject
goral,keep
goras,reject
goris,reject
gosht,reject
gouts,keep
gouty,keep
goyle,reject
graal,reject
gramp,keep
grana,keep
grans,keep
grebo,reject
grece,reject
grees,keep
grego,reject
grein,reject
grens,reject
grese,reject
griot,keep
grise,reject
grody,keep
grogs,keep
grots,keep
grrrl,reject
grund,reject
gryce,reject
guana,reject
guids,reject
gular,keep
gulet,keep
gulfs,keep
gulph,keep
gumma,keep
gumps,reject
gunge,keep
gunky,keep
guqin,reject
gurls,reject
gurry,keep
gushy,keep
gussy,keep
gutty,keep
guyed,keep
guyse,reject
gwine,reject
gynae,reject
gyoza,keep
gyres,keep
hable,reject
hadal,keep
hadst,reject
hafts,keep
haggs,reject
haily,reject
hains,reject
haint,keep
haith,reject
hajis,keep
hakam,reject
hakea,keep
hakes,keep
haled,keep
haler,keep
halfa,keep
halfs,keep
halma,keep
halon,keep
halse,reject
halva,keep
hamal,reject
hamba,reject
hangi,keep
haole,keep
haoma,reject
hapax,keep
haply,keep
hared,keep
harim,reject
hault,reject
hause,reject
hawed,keep
hawse,keep
hayer,reject
hayle,reject
