hazan,keep
hazer,keep
hazes,keep
heare,reject
heben,reject
hebes,keep
hecks,keep
heder,keep
heeds,keep
heeze,reject
hefte,reject
helos,keep
helot,keep
helve,keep
hemal,keep
hemes,keep
hemin,keep
henge,keep
herma,keep
herms,keep
herry,reject
herse,reject
heugh,keep
hevea,reject
hewed,keep
hewer,keep
hexed,keep
hexer,keep
hexyl,keep
hided,reject
hilar,keep
hillo,reject
hilum,keep
himbo,keep
hings,reject
hinky,keep
hinny,keep
hirer,keep
hived,keep
hiver,reject
hizen,reject
hoagy,keep
hodja,reject
hogen,reject
hoggs,keep
hoick,keep
hoing,reject
hoise,reject
hokes,keep
hokku,reject
hollo,keep
holms,keep
holon,keep
holts,keep
honer,keep
hongi,reject
hongs,keep
hooey,keep
hooka,reject
hooly,reject
hoons,keep
hoors,reject
hooty,keep
hoper,keep
horis,reject
horsy,keep
hosel,keep
hosen,reject
hoser,keep
hosey,reject
hosta,keep
hotty,keep
houri,keep
houts,reject
hovea,reject
hoven,reject
hucks,reject
hudud,reject
huger,keep
hulas,keep
hully,reject
humpy,keep
hurly,keep
hurra,keep
hylas,keep
hyles,reject
hypha,keep
hyphy,keep
hypos,keep
hyrax,keep
hyson,keep
iambs,keep
icers,keep
ichor,keep
icier,keep
icily,keep
ickle,reject
ictal,keep
ictus,keep
idees,reject
idola,reject
ihram,reject
ikons,keep
ileal,keep
ileum,keep
ileus,keep
iller,keep
imari,reject
imbed,keep
imide,keep
imine,keep
imino,keep
impis,keep
inapt,keep
incog,keep
incus,keep
indol,keep
indri,keep
indue,keep
infix,keep
ingan,reject
inion,keep
inker,keep
inkle,keep
intil,reject
inula,reject
inure,keep
invar,keep
iotas,keep
ippon,keep
iring,reject
iroko,keep
isnae,reject
ither,reject
ivies,keep
ixora,keep
izard,keep
jabot,keep
jaggy,reject
jagir,reject
jakey,reject
jambe,keep
jambs,keep
jambu,keep
jamon,reject
janny,reject
japes,keep
jarls,keep
javas,keep
javel,reject
jawan,reject
jedis,reject
jefes,reject
jehad,reject
jells,keep
jemmy,keep
jests,keep
jeton,keep
jewed,reject
jhala,reject
jibed,keep
jills,keep
jilts,keep
jingo,keep
jinni,keep
jinns,keep
jived,keep
jives,keep
jnana,reject
jobes,reject
jodel,reject
joeys,keep
jolls,reject
jomon,reject
joram,reject
jotun,reject
jowar,keep
jowly,keep
joyed,reject
jugal,keep
jujus,keep
juked,keep
junco,keep
junto,keep
jural,keep
jurat,keep
justs,keep
jutes,keep
kabab,keep
kabar,reject
kabob,keep
kacha,reject
kadis,keep
kahal,reject
kains,keep
kakas,keep
kales,keep
kalif,keep
kalis,reject
kalpa,reject
kamas,reject
kames,keep
kamik,reject
kamis,reject
kanae,reject
kanas,reject
kanes,reject
kangs,reject
kants,reject
kaons,keep
kapas,reject
kapok,keep
karns,reject
karos,keep
karri,keep
katas,keep
katis,keep
katti,keep
kauri,keep
kaval,reject
kawas,reject
kayle,reject
kazis,reject
kecks,keep
kedge,keep
keech,keep
keeks,keep
keema,keep
keeno,keep
keens,keep
kelps,keep
kemps,keep
kempt,keep
kenaf,keep
kench,reject
kente,keep
kerbs,keep
kerma,reject
kerne,keep
keros,keep
kesar,reject
khaya,keep
kheda,keep
khoja,reject
kiang,keep
kibbe,keep
kicky,keep
kiers,keep
kight,reject
kikes,reject
kilim,keep
kilty,keep
kimbo,reject
kindy,keep
kines,reject
kinin,keep
kinos,keep
kippa,keep
kipps,reject
kirks,keep
kited,keep
kiter,keep
kivas,keep
klett,reject
klick,keep
klieg,keep
klong,keep
kloof,keep
knish,keep
knive,reject
knops,reject
knout,keep
knowe,reject
knurl,keep
knuts,reject
koans,keep
koban,keep
kofta,keep
kohen,reject
koine,keep
koker,reject
kokum,keep
kolas,keep
kolos,keep
kombu,keep
konbu,keep
koori,keep
kopek,keep
kopje,keep
koppa,keep
korai,keep
korat,keep
kores,keep
korma,keep
koros,reject
korus,reject
kotch,reject
koura,keep
kraal,keep
krait,keep
