petto,keep
pewee,keep
phang,reject
phare,reject
phial,keep
phoca,reject
phots,keep
piani,reject
picas,keep
pigmy,keep
pikas,keep
piked,keep
piker,keep
pikey,reject
pikul,keep
pilau,keep
pilch,reject
pilea,reject
pilis,reject
pilum,reject
pilus,reject
pinas,keep
pingo,keep
pinny,keep
pinon,keep
pions,keep
pipal,keep
pipet,keep
pipis,keep
pipit,keep
pippy,reject
pirls,reject
pirog,keep
pitas,keep
piton,keep
plack,reject
plash,keep
plasm,keep
plast,reject
platy,keep
plebe,keep
plena,keep
plews,keep
plica,keep
plier,keep
pling,reject
plink,keep
plods,keep
plotz,reject
pocks,keep
poddy,reject
podgy,keep
podia,keep
poesy,keep
pogge,reject
poilu,reject
pokal,reject
pokie,keep
poled,keep
poley,reject
polje,keep
polks,reject
polys,keep
pombe,reject
pomes,keep
pommy,reject
pomps,reject
poncy,reject
pones,keep
poney,reject
ponga,reject
pongs,keep
ponts,reject
ponzu,keep
poods,reject
pooed,keep
poofs,keep
poohs,keep
pooka,reject
pooks,reject
poons,keep
poori,keep
poort,reject
poots,keep
popsy,reject
porks,keep
porns,keep
porny,reject
porty,reject
posho,reject
potch,reject
potes,reject
potin,reject
potoo,keep
potsy,reject
potto,keep
poufs,keep
poule,reject
poult,keep
poynt,reject
prase,keep
prate,keep
prats,keep
prees,keep
prems,keep
prent,reject
preon,reject
preop,keep
presa,reject
prese,reject
preve,reject
prexy,keep
prier,keep
pries,keep
prigs,keep
prill,keep
primi,reject
primp,keep
prims,keep
prink,keep
priss,keep
proem,keep
progs,keep
prole,keep
proll,reject
pronk,keep
proso,keep
pross,reject
prosy,keep
prows,keep
pryer,keep
pryse,reject
pseud,keep
pshaw,keep
psion,reject
psoas,keep
puces,keep
puddy,reject
puggy,reject
pujas,keep
puker,keep
pukey,keep
pukka,keep
pulao,keep
pulli,reject
pulmo,reject
punga,reject
punji,keep
pures,reject
purin,keep
puris,keep
purls,keep
puton,reject
putti,keep
putto,keep
pynes,reject
pyran,keep
pyres,keep
pyros,keep
pyxis,keep
qadis,keep
qanat,keep
qibla,keep
quaff,keep
quair,reject
quais,reject
quale,keep
qualm,keep
quare,reject
quate,reject
quean,keep
quena,reject
quern,keep
quids,keep
quina,reject
quino,reject
quins,keep
quipu,keep
quirt,keep
quist,reject
quoad,reject
quoin,keep
quoit,keep
quoll,keep
rache,reject
racon,keep
radge,reject
ragas,keep
ragga,keep
raggs,reject
raggy,reject
raita,keep
raker,keep
rakia,keep
rales,keep
ramal,reject
ramee,keep
ramet,keep
ramie,keep
rammy,reject
ranas,reject
ranee,keep
rangy,keep
ranis,keep
ranke,reject
raphe,keep
rappe,reject
raser,keep
rasps,keep
rasse,reject
ratas,reject
ratch,reject
ratel,keep
ratha,reject
rathe,keep
raths,keep
rawer,keep
rawly,reject
rayas,reject
razee,reject
razes,keep
reata,keep
reate,reject
reave,keep
rebec,keep
rebid,keep
rebuy,keep
recal,reject
recco,reject
recit,reject
recks,keep
recta,keep
recti,reject
redan,keep
redds,keep
redes,keep
redon,reject
redos,keep
redub,keep
reede,reject
refix,keep
regar,reject
reges,reject
regie,reject
regna,reject
reify,keep
reist,reject
rejig,keep
rekey,keep
relet,keep
relie,reject
relit,keep
remap,keep
remen,reject
renay,reject
rends,keep
renga,reject
renne,reject
repin,keep
repot,keep
reran,keep
resid,keep
resit,keep
retie,keep
rexes,keep
rheas,keep
rheum,keep
rhody,keep
rhomb,keep
rhumb,keep
rhyne,reject
riads,reject
riant,keep
riata,keep
ribas,reject
ribby,keep
ribes,reject
riced,keep
ricer,keep
rices,keep
ricey,reject
ridgy,keep
riels,keep
rigol,reject
rille,keep
rills,keep
rimed,keep
rimer,keep
rindy,reject
rines,reject
riped,reject
riper,keep
ripps,reject
risus,reject
ritts,reject
rived,keep
riyal,keep
roans,keep
roary,reject
roble,keep
