crout,reject
croze,keep
cruck,keep
crues,reject
cruet,keep
cruft,reject
crura,keep
cubeb,keep
cuber,keep
cuing,keep
cukes,keep
culet,keep
culms,keep
culti,reject
culty,keep
cundy,reject
cunty,reject
cuppy,reject
curdy,keep
curer,keep
curet,keep
cursi,reject
curst,keep
cutes,reject
cutey,keep
cutis,keep
cutup,keep
cuvee,keep
cwtch,reject
cyano,reject
cycad,keep
cycas,keep
cyder,keep
cymes,keep
dabba,reject
dacks,keep
dadas,keep
dados,keep
daffs,keep
dagga,reject
daggy,reject
dagos,reject
dahls,keep
daine,reject
dalis,reject
dalle,reject
damar,keep
damps,keep
dangs,keep
danio,keep
darga,reject
daric,keep
daris,reject
darky,reject
darns,keep
darre,reject
darzi,reject
dashy,reject
dater,keep
datos,keep
datto,keep
daube,keep
daubs,keep
daven,reject
davit,keep
deare,reject
debar,keep
debes,reject
debus,keep
decad,keep
decos,reject
deedy,reject
deely,reject
defog,keep
degus,keep
deify,keep
deked,keep
dekes,keep
dekko,keep
deles,keep
delts,keep
deman,reject
demes,keep
demic,keep
demit,keep
demob,keep
demur,keep
denar,reject
denes,keep
deray,keep
deres,reject
deros,reject
deshi,reject
desse,reject
dhobi,keep
dhole,keep
dhows,keep
diazo,keep
dibbs,reject
dicer,keep
dicht,reject
dicot,keep
diffs,reject
dight,reject
diked,keep
diker,keep
dilli,reject
dills,keep
dimps,reject
dinge,keep
diols,keep
direr,keep
dirts,keep
disas,keep
disci,keep
dishy,keep
dites,reject
ditsy,keep
divis,reject
diyas,keep
doats,keep
dobra,reject
doddy,reject
dodos,keep
doffs,keep
doges,keep
dogie,keep
dojos,keep
dolci,keep
dolma,keep
dolts,keep
donas,reject
donee,keep
donga,keep
dooks,reject
doole,reject
dooly,keep
doomy,reject
doona,keep
doorn,reject
doper,keep
doree,reject
dores,reject
dormy,keep
dorsa,keep
doser,keep
doura,keep
dovie,reject
dowds,keep
dowse,keep
doxie,keep
dozes,keep
drabs,keep
drack,reject
drats,keep
drave,reject
drays,keep
drear,keep
dreck,keep
drees,keep
drent,reject
drest,reject
dribs,keep
drily,keep
drole,reject
drome,keep
droog,reject
dropt,reject
drupe,keep
druse,keep
drusy,keep
ducat,keep
duces,keep
duett,reject
duffs,keep
dufus,reject
duing,reject
dukas,reject
duked,keep
dulia,keep
dully,keep
dulse,keep
dumbs,keep
dumka,keep
dunam,keep
dunch,keep
dungs,keep
dunny,keep
duple,keep
duppy,keep
dures,reject
duroc,reject
duros,keep
duroy,keep
durra,keep
durry,keep
dusks,keep
dyads,keep
dynes,keep
eales,reject
easer,keep
eclat,keep
edger,keep
edify,keep
educe,keep
eejit,keep
egads,keep
eggar,keep
eidos,reject
eikon,keep
eisel,reject
eking,keep
elain,reject
elate,keep
eldin,reject
elemi,keep
elfed,reject
elide,keep
elint,reject
elute,keep
elvan,keep
elver,keep
embar,reject
emend,keep
emirs,keep
emmas,reject
emong,reject
empts,reject
emule,reject
endue,keep
enews,reject
eniac,reject
enoki,keep
entia,keep
enure,keep
envoi,keep
eosin,keep
epact,keep
ephah,keep
ephod,keep
epode,keep
equid,keep
ergon,keep
erics,reject
ering,reject
erven,keep
esker,keep
esses,keep
estop,keep
estro,keep
etage,keep
etape,keep
etats,reject
ettin,keep
evite,reject
ewers,keep
exeat,keep
exult,keep
exurb,keep
eyers,reject
eyres,keep
fabby,reject
facer,keep
facia,keep
faddy,keep
faena,keep
faggy,reject
fagot,keep
faine,reject
fakey,reject
fakie,keep
fames,reject
fanes,keep
fango,keep
faqir,keep
farad,keep
farcy,keep
farer,keep
faros,keep
farse,reject
fasci,reject
faugh,keep
fauns,keep
fauve,keep
favel,reject
faver,reject
fayer,reject
fayne,reject
fazes,keep
feare,reject
feart,reject
fecht,reject
fecit,reject
felch,reject
felid,keep
felly,keep
felty,reject
femal,reject
femmy,reject
fenny,keep
