byway,answer
cabal,answer
cabin,answer
cable,answer
cacao,answer
cache,answer
caddy,answer
cadet,answer
cadre,answer
caged,guess
cagey,answer
caird,reject
cairn,answer
cajon,answer
cajun,answer
caked,guess
cakey,guess
calif,guess
calla,guess
calyx,answer
camas,guess
camel,answer
cameo,answer
campo,guess
campy,answer
camus,reject
canal,answer
candy,answer
caned,guess
canna,guess
canny,answer
canoe,answer
canon,answer
canst,reject
canto,answer
caped,guess
caper,answer
capex,reject
capon,answer
caput,answer
carat,answer
carbo,guess
carbs,guess
cardi,guess
cared,guess
carer,guess
carex,guess
cargo,answer
carle,reject
carob,answer
carol,answer
caron,guess
carry,answer
carta,guess
carte,guess
carve,answer
casas,reject
casco,guess
cased,guess
caste,answer
casus,reject
catch,answer
cater,guess
cates,guess
catty,answer
caulk,answer
causa,reject
cause,answer
caved,guess
cavil,answer
cease,answer
cedar,answer
ceded,guess
cedes,guess
celeb,guess
cella,guess
cello,answer
cento,guess
chace,reject
chaco,guess
chafe,answer
chaff,answer
chain,answer
chair,answer
chalk,answer
champ,answer
chana,guess
chang,reject
chant,answer
chaos,answer
chara,guess
chard,answer
charm,answer
chart,answer
chase,answer
chasm,answer
chavs,guess
chaya,guess
cheap,answer
cheat,answer
check,answer
cheek,answer
cheep,guess
cheer,answer
chemo,guess
chert,guess
chess,answer
chest,answer
chevy,answer
chewy,answer
chiao,guess
chica,guess
chick,answer
chico,reject
chide,answer
chief,answer
child,answer
chile,answer
chili,answer
chill,answer
chime,answer
chimp,answer
china,reject
chine,guess
chink,answer
chino,answer
chiro,guess
chirp,answer
chive,answer
chock,answer
choco,guess
chode,guess
choir,answer
choke,answer
chola,guess
cholo,guess
chomp,answer
chook,guess
choon,guess
chord,answer
chore,answer
chose,answer
chota,guess
chowk,reject
chuck,answer
chump,answer
chunk,answer
churn,answer
chute,answer
cider,answer
cigar,answer
cinch,answer
circa,answer
cisco,guess
cissy,guess
cited,guess
civet,answer
civic,answer
civil,answer
clack,answer
clade,answer
claes,reject
claim,answer
clamp,answer
clang,answer
clank,answer
claro,guess
clary,guess
clash,answer
clasp,answer
class,answer
clave,guess
clean,answer
clear,answer
cleat,answer
cleft,answer
clerk,answer
cleve,reject
click,answer
cliff,answer
clift,reject
climb,answer
cline,guess
cling,answer
clink,answer
clint,reject
cloak,answer
clock,answer
cloke,guess
clone,answer
close,answer
cloth,answer
cloud,answer
clout,answer
clove,answer
clown,answer
cluck,answer
clued,guess
clump,answer
clung,guess
clunk,answer
coach,answer
coast,answer
cobbs,reject
coble,guess
cobra,answer
cocky,answer
cocoa,answer
codec,guess
coded,guess
coder,guess
codex,guess
codon,guess
coffs,guess
cohen,reject
coked,guess
colby,reject
coley,guess
colic,answer
colin,reject
colon,answer
color,answer
combe,guess
combi,guess
combo,answer
comer,guess
comet,answer
comfy,answer
comic,answer
comix,reject
comma,answer
comms,guess
compo,guess
comte,reject
conch,answer
condo,answer
coney,guess
conga,answer
congo,reject
conic,answer
conte,guess
conus,guess
convo,guess
cooch,guess
cooed,guess
copay,guess
coped,guess
copra,guess
copse,answer
coral,answer
coram,reject
corby,reject
cored,guess
corey,reject
corgi,answer
corky,answer
corny,answer
corse,guess
corso,guess
costa,guess
coste,guess
cotta,guess
couch,answer
cough,answer
could,answer
count,answer
coupe,answer
cours,reject
court,answer
coven,answer
cover,answer
covet,answer
covey,answer
cowan,guess
cowed,guess
cower,answer
coyly,answer
crack,answer
craft,answer
craic,reject
craig,reject
cramp,answer
crane,answer
crank,answer
crash,answer
crass,answer
crate,answer
crave,answer
crawl,answer
craze,answer
crazy,answer
creak,answer
cream,answer
credo,answer
creed,answer
creek,answer
creel,guess
creep,answer
creme,guess
crepe,answer
