ebony,answer
ebook,reject
edema,answer
edged,guess
edict,answer
edits,guess
eerie,answer
effed,reject
egged,guess
egger,guess
egret,answer
eider,answer
eight,answer
eject,answer
eland,answer
elbow,answer
elder,answer
elect,answer
elegy,answer
elfin,answer
elite,answer
elope,answer
elude,answer
emacs,reject
email,answer
embed,answer
ember,answer
emcee,answer
emery,answer
emits,guess
emmer,guess
emmet,guess
emote,answer
empty,answer
enact,answer
ended,guess
ender,guess
endow,answer
enema,answer
enemy,answer
enjoy,answer
ennui,answer
enrol,answer
ensue,answer
enter,answer
entry,answer
envoy,answer
epoch,answer
epoxy,answer
equal,answer
equip,answer
erase,answer
erect,answer
ergot,guess
erica,reject
erick,reject
erode,answer
erred,guess
error,answer
erupt,answer
essay,answer
ester,guess
ether,answer
ethic,answer
ethos,answer
ethyl,guess
etude,answer
evade,answer
event,answer
evert,guess
every,answer
evict,answer
evoke,answer
exact,answer
exalt,answer
excel,answer
exert,answer
exile,answer
exist,answer
expat,answer
expel,answer
extol,answer
extra,answer
exude,answer
eying,guess
eyrie,answer
fable,answer
faced,guess
facet,answer
faded,guess
fader,guess
faery,answer
fagin,reject
fails,guess
faint,answer
fairy,answer
faith,answer
faked,guess
faker,guess
fakir,answer
false,answer
famed,guess
fancy,answer
fanny,answer
fanon,guess
farce,answer
fared,guess
fasti,reject
fatal,answer
fated,guess
fatso,answer
fatty,answer
fatwa,answer
fault,answer
fauna,answer
faves,guess
favor,answer
faxed,guess
fayed,guess
fayre,reject
fazed,guess
feast,answer
fecal,answer
feces,answer
fedex,reject
feign,answer
feint,answer
feist,answer
fella,answer
felon,answer
femme,answer
femur,answer
fence,answer
fends,guess
feral,answer
feria,guess
fermi,reject
ferry,answer
festa,guess
fests,guess
fetal,answer
fetch,answer
feted,guess
fetid,answer
fetus,answer
fever,answer
fewer,answer
fiber,answer
fibre,answer
fibro,guess
ficus,answer
fides,guess
field,answer
fiend,answer
fiers,reject
fiery,answer
fifth,answer
fifty,answer
fight,answer
filed,guess
filer,guess
filet,answer
fille,reject
filly,answer
filmy,answer
filth,answer
final,answer
finca,guess
finch,answer
fined,guess
finer,guess
finis,reject
fired,guess
first,answer
firth,answer
fishy,answer
fitch,guess
fitts,reject
fiver,answer
fixed,guess
fixer,guess
fizzy,answer
fjord,answer
flack,answer
flail,answer
flair,answer
flake,answer
flaky,answer
flame,answer
flank,answer
flare,answer
flash,answer
flask,answer
flava,reject
fleck,answer
flees,guess
fleet,answer
flesh,answer
flick,answer
flied,guess
flier,answer
fling,answer
flint,answer
flirt,answer
float,answer
flock,answer
flood,answer
floor,answer
flora,answer
flory,guess
floss,answer
flour,answer
flout,answer
flown,guess
fluff,answer
fluid,answer
fluke,answer
flume,answer
flung,guess
flunk,answer
fluor,guess
flush,answer
flute,answer
flyby,answer
flyer,answer
foamy,answer
focal,answer
focus,answer
foggy,answer
fogle,reject
foist,answer
foley,answer
folic,answer
folie,guess
folio,answer
folly,answer
fonda,reject
fonds,guess
footy,guess
foray,answer
force,answer
forex,guess
forge,answer
forgo,answer
forme,guess
forte,answer
forth,answer
forty,answer
forum,answer
forza,reject
fossa,answer
fosse,answer
found,answer
fount,answer
fovea,answer
foyer,answer
foyle,reject
frack,answer
frail,answer
frame,answer
franc,answer
frank,answer
fraud,answer
freak,answer
freed,guess
freer,answer
frere,reject
fresh,answer
friar,answer
fried,guess
frill,answer
frisk,answer
frist,reject
frith,answer
fritz,answer
frizz,answer
frock,answer
frond,answer
front,answer
frosh,guess
frost,answer
froth,answer
frown,answer
froze,guess
fruit,answer
fryer,answer
fubar,reject
fuddy,guess
fudge,answer
fugly,reject
fugue,answer
fully,answer
fumed,guess
fundy,reject
fungi,guess
funky,answer
funny,answer
furor,answer
furry,answer
furth,reject
