shiel,reject
shift,answer
shill,answer
shine,answer
shiny,answer
shire,answer
shirk,answer
shirt,answer
shish,answer
shite,guess
shiva,reject
shoal,answer
shock,answer
shoji,guess
shola,reject
shone,answer
shook,answer
shoot,answer
shore,answer
shorn,answer
short,answer
shout,answer
shove,answer
shown,answer
showy,answer
shred,answer
shrew,answer
shrub,answer
shrug,answer
shuck,answer
shuns,answer
shunt,answer
shura,guess
shush,answer
shute,guess
shuts,answer
shyly,answer
sibyl,guess
sicko,guess
sided,answer
sider,reject
sidle,answer
siege,answer
sieur,reject
sieve,answer
sight,answer
sigil,guess
sigma,answer
sikes,guess
siler,reject
silky,answer
silly,answer
silty,answer
silva,reject
simba,reject
since,answer
sinew,answer
singe,answer
sings,answer
sinus,answer
sippy,guess
sired,answer
siren,answer
sisal,answer
sissy,answer
sitar,answer
sited,answer
sitka,reject
situs,guess
sixer,answer
sixth,answer
sixty,answer
sized,answer
skank,guess
skate,answer
skeet,answer
skein,answer
skene,reject
skews,answer
skied,answer
skier,answer
skiff,answer
skill,answer
skimp,answer
skink,answer
skint,guess
skirt,answer
skool,reject
skull,answer
skunk,answer
slack,answer
slade,guess
slain,answer
slake,answer
slang,answer
slant,answer
slash,answer
slate,answer
slaty,answer
slave,answer
slays,answer
sleek,answer
sleep,answer
sleet,answer
slept,answer
slice,answer
slick,answer
slide,answer
slime,answer
slims,answer
slimy,answer
sling,answer
slink,answer
sloan,reject
sloop,answer
sloot,reject
slope,answer
slosh,answer
sloth,answer
slows,answer
slump,answer
slung,answer
slurp,answer
slush,answer
slyly,answer
smack,answer
small,answer
smart,answer
smash,answer
smear,answer
smell,answer
smelt,answer
smile,answer
smirk,answer
smite,answer
smith,answer
smits,reject
smock,answer
smoke,answer
smoky,answer
smoot,reject
smote,answer
snack,answer
snafu,reject
snail,answer
snake,answer
snare,answer
snark,guess
snarl,answer
snead,reject
sneak,answer
sneed,reject
sneer,answer
snell,guess
snide,answer
sniff,answer
snipe,answer
snook,answer
snoop,answer
snore,answer
snort,answer
snout,answer
snowy,answer
snuck,answer
snuff,answer
soapy,answer
sober,answer
sodom,reject
softy,answer
soggy,answer
sokol,reject
solar,answer
solas,guess
soled,answer
soler,reject
solid,answer
solon,guess
solus,reject
solve,answer
sonar,answer
sonic,answer
sonne,reject
sonny,answer
sooth,guess
sooty,answer
sophy,reject
soppy,answer
sopra,reject
sorel,answer
sorry,answer
sorta,guess
sound,answer
soupy,answer
south,answer
sowed,answer
sower,answer
soyuz,reject
space,answer
spade,answer
spain,reject
spake,guess
spall,guess
spank,answer
spare,answer
spark,answer
spasm,answer
spate,answer
spawn,answer
speak,answer
spear,answer
speck,answer
speed,answer
speer,guess
spell,answer
spelt,answer
spend,answer
spent,answer
sperm,answer
spews,answer
spica,reject
spice,answer
spicy,answer
spied,answer
spiel,answer
spike,answer
spiky,answer
spill,answer
spilt,answer
spina,reject
spine,answer
spink,reject
spiny,answer
spire,answer
spite,answer
spitz,answer
splat,answer
splay,answer
split,answer
spoil,answer
spoke,answer
spoof,answer
spook,answer
spool,answer
spoon,answer
spoor,answer
spore,answer
spork,guess
sport,answer
spout,answer
spray,answer
spree,answer
sprig,answer
sprit,answer
sprue,guess
spunk,answer
spurn,answer
spurt,answer
squad,answer
squat,answer
squaw,reject
squib,answer
squid,answer
stack,answer
stade,guess
staff,answer
stage,answer
staid,answer
stain,answer
stair,answer
stake,answer
stale,answer
stalk,answer
stall,answer
stamp,answer
stand,answer
stang,guess
stank,answer
staph,reject
stare,answer
stark,answer
starr,reject
start,answer
stash,answer
state,answer
stats,guess
stave,answer
stead,answer
steak,answer
steal,answer
steam,answer
steed,answer
steel,answer
steen,guess
steep,answer
steer,answer
stein,answer
stela,answer
stele,answer
stell,guess
steno,guess
