aarti,reject
aback,answer
abate,answer
abaya,guess
abbas,reject
abbey,answer
abbot,answer
abhor,answer
abide,answer
abies,reject
abled,guess
abode,answer
abort,answer
about,answer
above,answer
abram,reject
abuse,answer
abuts,guess
abuzz,answer
abyss,answer
ached,guess
acing,guess
acker,reject
acorn,answer
acrid,answer
acted,guess
actin,reject
acton,reject
actor,answer
acute,answer
adage,answer
adapt,answer
added,guess
adder,answer
adept,answer
adieu,answer
adios,answer
admin,guess
admit,answer
adobe,answer
adobo,answer
adopt,answer
adore,answer
adorn,answer
adult,answer
aedes,reject
aegis,answer
aerie,answer
affix,answer
afire,answer
afoot,answer
afore,guess
after,answer
again,answer
agape,answer
agate,answer
agave,answer
agent,answer
agers,guess
agger,reject
aggie,reject
aggro,guess
agile,answer
aging,guess
aglow,answer
agony,answer
agora,answer
agree,answer
ahead,answer
ahold,guess
aided,guess
aight,reject
aimed,guess
aimer,guess
aioli,answer
aired,guess
aisle,answer
akita,reject
alamo,reject
aland,reject
alans,reject
alarm,answer
albee,reject
album,answer
alder,answer
aleck,reject
aleph,answer
alert,answer
algae,answer
algal,guess
alias,answer
alibi,answer
alien,answer
align,answer
alike,answer
aline,guess
alive,answer
aliya,reject
alkyl,reject
allay,answer
allee,guess
alley,answer
allis,reject
allot,answer
allow,answer
alloy,answer
allyl,reject
almas,reject
aloft,answer
aloha,answer
alone,answer
along,answer
aloof,answer
aloud,answer
alpha,answer
altar,answer
alter,answer
altho,guess
alway,guess
amass,answer
amaze,answer
amber,answer
ambit,answer
amble,answer
ameer,guess
amend,answer
amici,reject
amide,guess
amiga,reject
amigo,answer
amine,guess
amino,guess
amiss,answer
amity,answer
amman,reject
ammon,reject
among,answer
amour,answer
amped,guess
ample,answer
amply,answer
amrit,reject
amuck,answer
amuse,answer
anata,reject
andro,reject
anent,guess
angel,answer
anger,answer
angle,answer
anglo,reject
angry,answer
angst,answer
anima,guess
anime,answer
anion,guess
anise,answer
anker,reject
ankle,answer
annex,answer
annoy,answer
annul,answer
anode,answer
antar,reject
antic,answer
antsy,answer
anvil,answer
aorta,answer
apace,guess
apart,answer
apgar,reject
aphid,answer
aphis,guess
aping,guess
apnea,answer
appel,guess
apple,answer
apply,answer
apres,guess
apron,answer
aptly,answer
arbor,answer
arcos,reject
ardor,answer
areal,guess
arena,answer
argan,guess
argon,answer
argue,answer
argus,reject
ariel,reject
arise,answer
arish,reject
arles,reject
armed,guess
armor,answer
aroma,answer
arose,guess
arras,guess
array,answer
arris,reject
arrow,answer
arsed,guess
arses,guess
arson,answer
artic,reject
artis,reject
artsy,answer
asana,guess
ascot,answer
ashen,answer
aside,answer
asked,guess
asker,guess
askew,answer
aspen,answer
aspic,answer
assam,reject
assay,answer
asset,answer
aster,answer
atlas,answer
atman,guess
atoll,answer
atone,answer
attar,guess
attic,answer
audio,answer
audit,answer
auger,answer
aught,answer
augur,answer
aunty,answer
aural,answer
auric,guess
aurum,guess
auxin,guess
avail,answer
avant,guess
avast,guess
avert,answer
avian,answer
avoid,answer
await,answer
awake,answer
award,answer
aware,answer
awash,answer
aways,guess
awful,answer
awoke,guess
axial,answer
axing,guess
axiom,answer
ayres,reject
azide,guess
azure,answer
babel,reject
bacca,reject
bacha,reject
bacon,answer
badge,answer
badly,guess
bagel,answer
baggy,guess
bairn,answer
bajan,reject
baked,guess
baker,guess
bakes,guess
baldy,guess
baler,guess
bally,guess
balmy,answer
baloo,reject
balsa,answer
balti,guess
bambi,reject
banal,answer
banco,guess
banda,reject
bandh,reject
bandy,guess
banjo,answer
banns,guess
bantu,reject
barbe,reject
barca,reject
bardo,guess
bared,guess
bares,guess
barge,answer
barmy,guess
baron,answer
barra,reject
barre,reject
barro,reject
barry,reject
basal,answer
