hoped,answer
hoppy,answer
horas,guess
horde,answer
horny,answer
horse,answer
horst,guess
hosed,answer
hotch,reject
hotel,answer
hotly,answer
hough,reject
hound,answer
house,answer
hovel,answer
hover,answer
howdy,answer
hoyle,reject
hubby,answer
huffy,answer
huggy,guess
hullo,guess
human,answer
humic,guess
humid,answer
humor,answer
humph,answer
humus,answer
hunch,answer
hunky,answer
hurry,answer
hurst,guess
husky,answer
hussy,answer
hutch,answer
hydra,answer
hydro,guess
hyena,answer
hymen,answer
hynde,reject
hyoid,guess
hyped,answer
hyper,answer
hythe,guess
icing,answer
ideal,answer
ident,reject
idiom,answer
idiot,answer
idled,answer
idler,guess
idyll,answer
iftar,guess
igloo,answer
iliac,guess
iliad,reject
ilium,guess
image,answer
imago,guess
imbue,answer
impel,answer
imply,answer
inane,answer
inbox,answer
incur,answer
index,answer
india,reject
indie,answer
inept,answer
inert,answer
infer,answer
infra,reject
ingle,guess
ingot,answer
inked,answer
inlay,answer
inlet,answer
inner,answer
innit,guess
input,answer
inset,answer
intel,reject
inter,answer
intra,reject
intro,answer
ionic,answer
irate,answer
irked,answer
irony,answer
islet,answer
issei,guess
issue,answer
itchy,answer
ivory,answer
izzat,reject
jacky,reject
jaded,answer
jaffa,reject
jager,guess
jakes,guess
jambo,reject
james,reject
jammy,guess
janes,reject
japan,reject
jaunt,answer
jawed,answer
jazzy,answer
jebel,reject
jeffs,reject
jello,reject
jelly,answer
jenny,reject
jerky,answer
jerry,reject
jesse,reject
jesus,reject
jetty,answer
jeune,reject
jewel,answer
jiffy,answer
jiggy,guess
jihad,answer
jimmy,reject
jinks,guess
jirga,guess
jocko,reject
joint,answer
joist,answer
joked,answer
joker,answer
jokey,answer
jolly,answer
jones,reject
jonty,reject
joule,guess
jours,reject
joust,answer
judge,answer
juice,answer
juicy,answer
julep,answer
jumbo,answer
jumpy,answer
junky,answer
junta,answer
juror,answer
juvie,guess
kafir,reject
kalam,reject
kandy,reject
kanga,reject
kanji,answer
kappa,answer
kaput,answer
karas,guess
karat,answer
karma,answer
karoo,guess
karst,guess
karts,guess
kasha,guess
kayak,answer
kazoo,answer
kebab,answer
kefir,answer
kells,reject
kelly,reject
kelty,reject
kendo,answer
kerry,reject
ketch,guess
keyed,answer
khadi,guess
khaki,answer
kiddo,answer
kiddy,answer
kiley,reject
kinda,guess
kinky,answer
kiosk,answer
kirby,reject
kisan,reject
kissy,guess
kitty,answer
klang,reject
kluge,guess
klutz,answer
knack,answer
knave,answer
knead,answer
kneed,answer
kneel,answer
knell,guess
knelt,answer
knife,answer
knock,answer
knoll,answer
known,answer
koala,answer
kondo,reject
kooky,answer
krabs,reject
kraft,reject
kranz,reject
kraut,reject
krill,answer
krona,guess
krone,guess
kudos,answer
kudzu,answer
kugel,guess
kurta,answer
kutch,reject
kyles,guess
kylie,reject
kyrie,guess
label,answer
labor,answer
laced,answer
lacey,reject
laden,answer
ladle,answer
lagan,guess
lager,answer
laika,reject
laird,answer
laity,answer
laker,answer
lakin,reject
lamer,answer
lamia,guess
lanai,answer
lance,answer
lande,reject
lanky,answer
lapel,answer
lapin,reject
lapis,answer
lapse,answer
larch,answer
large,answer
largo,guess
larva,answer
laser,answer
lassi,guess
lasso,answer
latch,answer
later,answer
latex,answer
lathe,answer
latte,answer
lauds,guess
laugh,answer
laura,reject
laver,guess
layed,reject
layer,answer
layin,reject
layup,answer
lazar,guess
leach,answer
leafy,answer
leaky,answer
leant,answer
leapt,answer
learn,answer
leary,answer
lease,answer
leash,answer
least,answer
leave,answer
leben,reject
ledge,answer
leech,answer
leery,answer
lefty,answer
legal,answer
leger,guess
legge,reject
leggy,answer
legit,answer
leman,guess
lemma,guess
lemon,answer
lemur,answer
lends,answer
lense,guess
lento,guess
leone,reject
leper,answer
lesbo,reject
lethe,reject
levee,answer
level,answer
lever,answer
levin,guess
lewis,reject
lexis,guess
liana,answer
